Gross,Net,Conventional Accounting,Economic Sector,Sector,Category,Sub-Category 1,Sub-Category 2,Sub-Category 3,Year,Gas,MT CO2e AR5 20 yr,MT CO2e AR4 100 yr
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2000,CO2,89332,89332
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2000,CH4,35,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2001,CO2,89332,89332
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2002,CO2,89332,89332
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2002,CH4,35,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2003,CO2,89332,89332
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2003,CH4,35,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2004,CO2,89332,89332
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2004,CH4,35,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2005,CH4,35,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2006,CO2,89332,89332
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2006,CH4,35,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2007,CO2,89332,89332
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2007,CH4,35,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2008,CO2,89332,89332
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2008,CH4,35,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2009,CO2,89332,89332
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2009,CH4,35,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2010,CO2,84711,84711
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2011,CH4,45,13
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2012,CO2,101491,101491
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2013,CO2,83397,83397
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2013,CH4,45,14
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2015,CO2,92464,92464
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2016,CO2,85092,85092
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2017,CH4,37,11
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2018,CO2,65167,65167
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2019,CO2,65080,65080
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2019,CH4,12,4
Yes,Yes,Yes,Industry,IPPU,Metals,Iron and Steel,Not Applicable,Not Applicable,2020,CO2,52970,52970
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,1990,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,1991,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,1992,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,1994,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,1996,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,1997,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2001,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2002,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2003,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2004,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2008,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2009,CO2,46791,46791
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2010,CO2,34799,34799
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2011,CO2,31254,31254
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2012,CO2,44387,44387
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2013,CO2,50635,50635
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2014,CO2,54318,54318
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2015,CO2,47384,47384
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2016,CO2,49317,49317
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2017,CO2,57067,57067
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2018,CO2,51959,51959
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2019,CO2,80125,80125
Yes,Yes,Yes,Industry,IPPU,Metals,Lead,Not Applicable,Not Applicable,2020,CO2,69328,69328
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,1991,CO2,119407,119407
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,1992,CO2,116991,116991
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,1993,CO2,119115,119115
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,1994,CO2,121239,121239
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,1995,CO2,123362,123362
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,1996,CO2,125486,125486
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,1998,CO2,127548,127548
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2000,CO2,127424,127424
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2003,CO2,126008,126008
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2004,CO2,124717,124717
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2005,CO2,123426,123426
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2006,CO2,122134,122134
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2007,CO2,120843,120843
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2008,CO2,121719,121719
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2010,CO2,123472,123472
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2011,CO2,124348,124348
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2012,CO2,125224,125224
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2013,CO2,123884,123884
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2015,CO2,121202,121202
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2017,CO2,118520,118520
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2019,CO2,118520,118520
Yes,Yes,Yes,Agriculture,AFOLU,Soil Management,Liming,Not Applicable,Not Applicable,2020,CO2,118520,118520
Yes,Yes,Yes,Agriculture,AFOLU,Livestock,Manure Management,Not Applicable,Not Applicable,1990,CH4,1697522,505215
Yes,Yes,Yes,Agriculture,AFOLU,Livestock,Manure Management,Not Applicable,Not Applicable,1990,N2O,192974,217827
Yes,Yes,Yes,Agriculture,AFOLU,Livestock,Manure Management,Not Applicable,Not Applicable,1991,CH4,1730042,514893
Yes,Yes,Yes,Agriculture,AFOLU,Livestock,Manure Management,Not Applicable,Not Applicable,1992,N2O,187641,211807
Yes,Yes,Yes,Agriculture,AFOLU,Livestock,Manure Management,Not Applicable,Not Applicable,1993,CH4,1654723,492477
Yes,Yes,Yes,Agriculture,AFOLU,Livestock,Manure Management,Not Applicable,Not Applicable,1993,N2O,186668,210709
Yes,Yes,Yes,Agriculture,AFOLU,Livestock,Manure Management,Not Applicable,Not Applicable,1994,CH4,1611170,479515
Yes,Yes,Yes,Agriculture,AFOLU,Livestock,Manure Management,Not Applicable,Not Applicable,1994,N2O,183699,207357
